ID,ITEM1,ITEM2,PAIR_COUNT,ITEM1_COUNT,ITEM2_COUNT,LIFT
14366,cb36db85d86786a2ada43a5d8bd734fc71b0b586db6fe5e98619bbc623be452b,ea889ff89d4b38e1bde8b8947ba1efb01f3b4679f7bf62abcb8d33913e84bcb7,84,7942,5127,1.437632
14367,1ba4e277069617500862403e2f61835fc16d934e5e3894624dc980a6d40d968a,6c199c33af6a568e5e052b95a737316c823568443d1b8c95e4823542496b12b1,7,2023,1182,2.040076
14368,5a57844007906428852cb07a1be083e8c301afadafe2eb062f49d807a9a8cd05,6a5510d67060af52da80ac4af48483940eface74eb744f6cd379e7d84e3e6991,7,1512,2217,1.455266
14369,590964eda5206a93ab071b963fb4dddffd156283c8ea18262fd720daf78c4a71,f307540a042e29f69fb769ab9f6fa4fb08125a5ec6648816a85bbd09f140fa31,9,2825,1594,1.392828
14370,0879d270604fe348d2c5ff1610a665d66cdcc1c62e1afd62d412799dc5149ce8,5dbea717d3f1e3431c11d0c5fb8d4694648b306fd83f4bf1226a537131804786,71,4662,1663,6.381982
14371,2659c467efe7255603c5a49a7f180d2d756f12b4638e168c1b5d9a0b6ceda2d1,b246568e626cb17021eda0bda5427fa9ceb3f8eea824318d456c2021dca8ac01,9,1615,1883,2.062440
14372,68563a18f2e418bb76e8119985c5f2ebe758cae9eaaeed342e3ad0aaba88c3a6,bb48156f44d08892a144173909d2ab113f904450aaec631f3bff7b13466b665e,40,2399,2837,4.095738
14373,394add7c80c8885edd2682212c672532c2ff470107bcb6ca5933293a21e6a3e1,bb3ce5f621f4b58b31290e459c3a5031eafddd471ca6a7401082ecd98a906d84,12,563,8165,1.819191
14374,626cd674b1a6c3f5688b8d3aac950ae204a7ff36e4e56cb7e3ca4c53a1d4a790,c62772b3bf43bafc30d89276129d4fc6e14ac824083eb9ff18df170eb6d1c5a9,25,3088,2308,2.444492
14375,7c79be905ac4a2b998e6a437a265a842d2e5b6dd0721ec9fc221e552c8093286,ed956b10deaac13a0771ab172af324e958df860481a0b5e5f76d5c0446193b07,88,1720,12822,2.780739
14376,1426757b09bf9657310dd48357109c9e5535f54a366915bad5a2dca785287660,a4cbc6c92b45f4e9f9a56ac45fcc0e60bfca2381dda506edd4b06071472534aa,10,1310,3318,1.603297
14377,7654fa6f1bd11668ebdfe1253b88ebc83ada2d7b817e4fdafc646d888e5c4556,ea6f09a90b25d6d4f59e9f8df19a3a90f11dd722f7474bb71c6900da9328d90f,14,1287,4873,1.555660
14378,2ef232efc78dcb7f1b801d6933e7f9c76a512585902ebd849ba038c1a74b44c8,e00368e78ca98edca30b8f4f5826c63028ab41479b7dd0d1d8017fde163f1c20,6,1772,1673,1.410436
14379,73aaaa418179e2be665952ca686027d552301886b31ec700778cc563f98f5e2c,e43d72ab26a7ef64c17a60755323ff192e1b66e5cb03a1d47cd19cb87c2305a9,14,1813,1098,4.901056
14380,66c2893bbb2e99c265ee8999ebbad24f2e04fcbd9f5df7ce1e45490675d4dff4,88b3eb994e047ecd49628eb0fbccb6100b6baaff8c77023a3e59dcf50c8dd446,7,1774,1282,2.144955
14381,4a785eb19c7c90d2fec4eb88b9a94c3927ebbdeab355ae6ad571f0dcd2ad34ff,f46f3c0457ff2748c520cded85bb5615d55e5aaa3c8c4e8bf4b037fe340e7406,30,10432,1908,1.050357
14382,f523013e192191e9075dc88fda32ccaf83eda8d9bc616894253a3f011b699baa,fcb4860524f4b3f5503a6f6096ade548f01e2374b5f082189b19ceb5eba54487,13,3711,1561,1.563908
14383,a4cbc6c92b45f4e9f9a56ac45fcc0e60bfca2381dda506edd4b06071472534aa,e7534af71ffa72d0f488531e7752d140ee6a4352a6fa6b671d1ac0f18768d796,24,3318,4856,1.038049
14384,08227d929899692968c7953baa19202a30ee27e168435268ae6ad08ce6cadd24,0c2964149abd29fd2d3395a858050805eb4a24446e745d9ea6c60f5e755790d8,15,2485,2628,1.600668
14385,898445c67cea2e05687371be2b5c1b111471a65fb939ea1f22687a0fa8c54555,a09a8cda2436b59e796152ecba3cf61ad0493aaac25affa3803b7ef64b22a3d5,48,1094,6916,4.421103
14386,3317f13d48760c5dbbc25d941baf41cb1f7c3505ee9d02f717d580549d20dd9f,a8d8c3c8d56e3939e2f74e5ed488e0ac2049183ee7718360e4bcca14334b9e34,53,4111,1607,5.590804
14387,84bed2631cfe5d4651032ddec3aba05d810e020b93904317d7bb31b1bbb03372,e9b88d05f87bab9235cf31c971192fca3b0b3b46e9f57d3f701ee7022783d979,8,1595,1607,2.175080
14388,1426757b09bf9657310dd48357109c9e5535f54a366915bad5a2dca785287660,43e6aa69a4ad0b1ed6756a1e1b8e4c2b31dc034b72361ee441a781454edca102,6,1310,2142,1.490123
14389,073fab5e8fccd9d7ddd909d3c882a872a4ae8380b77bd379d36c84936762f190,bb48156f44d08892a144173909d2ab113f904450aaec631f3bff7b13466b665e,22,2797,2837,1.932113
14390,21f4550004a2b98c66d214d49036e74317fa13259c60bb803a699cf9c13eaf70,295dba9609e61563d4548dc150f1ce958d61f21f9712a57c99dbbd00535c2297,8,1505,2501,1.481158
14391,3507f02e88cefb748cc983ca27ea5a2f3a72a5a62f8ddbe92abef0c7c786d5db,d5686e71cfc9a71c374cc862cab864af347b54e087be1775252b038b96e94640,48,1657,3061,6.595035
14392,2659c467efe7255603c5a49a7f180d2d756f12b4638e168c1b5d9a0b6ceda2d1,41fc54805cf02db35a5101abace493b4c0473cbaeb2c4b6ec068f96a4225f215,9,1615,1994,1.947630
14393,ce084f0bebbf24273118172d1844a02402a9ac40f7c8250726424e9b05ab432e,fcb4860524f4b3f5503a6f6096ade548f01e2374b5f082189b19ceb5eba54487,6,1672,1561,1.602042
14394,a45deab02cca0f0b3542910c096d42226a66130e6bf68d640b3270ab1b4f2916,d1a7d185f4ad73de74d59c3ce0bff0831b51e59b00f57fe44b53bb23198cec20,117,3485,6250,3.743388
14395,b7f57ad80ce7604cc532b7a9d93fdc9b0658f4ffdc93036af76b687dd9c7bd98,c011eb8f69a196757f7f492f1ad88dcfc216c39c58b37a552af0148ed5a281c6,25,1653,2354,4.477364
14396,3f8a24940bc3d41ec2cc1eee676c5007743d51e883fc46e8246046b6ba2f6355,49e1dc9cbdf93b5ccbaa301ae422ae961e0d62a44af9744b5862078a1a54e148,7,1357,1946,1.847299
14397,0a19e714ce4bbedb190a469b9d1451b1c01275cac6fa34dad4bb02e407e61a6f,702729e04b57093360b3a5c54f328566eec50ba257b62f2bd4b4ad52489000e1,6,2635,1383,1.147388
14398,e786aae3223aecab1585f35563983022c1bc7e307a635700fa7a46bb2b1fdda9,ff16b894cc729f76a7b6f32fc9b5b561f64339f8efff77eb2b671d30b3fc90b2,23,2381,2913,2.310946
14399,898445c67cea2e05687371be2b5c1b111471a65fb939ea1f22687a0fa8c54555,a5362db89d997c0f49ae649af8f1f9a098e45a374d8cb112575a4dcc9b25e2cb,13,1094,2716,3.049004
14400,8401b9d4a060bbb092ccce8679eba478443bb253639bd93eaf243aab664c2a15,ff16b894cc729f76a7b6f32fc9b5b561f64339f8efff77eb2b671d30b3fc90b2,6,450,2913,3.189774
14401,e43d72ab26a7ef64c17a60755323ff192e1b66e5cb03a1d47cd19cb87c2305a9,e7534af71ffa72d0f488531e7752d140ee6a4352a6fa6b671d1ac0f18768d796,9,1098,4856,1.176314
14402,0879d270604fe348d2c5ff1610a665d66cdcc1c62e1afd62d412799dc5149ce8,6433ca175221d5fc16dfd95e71882e2a5fab9a8de3fc0671c767eae917bead04,96,4662,3329,4.310691
14403,8e4941a8b12078b60050d32df3ded9da2648265c45787949408b8eac39d16c8c,f58da894586ab194e3cd357eee035b74830706f15a2de04643b4a1c64a5aa435,15,2326,1860,2.416186
14404,21f4550004a2b98c66d214d49036e74317fa13259c60bb803a699cf9c13eaf70,252fde7c4a13063230fae19907d0e47458cba892e6c3bf06dd2a097203591d98,18,1505,1378,6.048511
14405,71bf2369442b43209208bc9845385d9b282be6f301c5d60d8842b42f7885be7d,ae2a5a40f36969e889122c18bab856773742e03dd16ab33d623b57f73afcbac3,23,3059,989,5.298023
14406,206fa67423da964f24675baca7aa92c330978aff58ada68429f699c3cf5a9312,78ada47bdcba69f1ab471d5d4df3d5a22a42f04a38aebb709e8cc3cf9c26cb7a,6,1285,1611,2.019828
14407,34118ec0a6ee088e192fdf46308b702a838e52223829aa3764e8c8ab617c46e3,a45deab02cca0f0b3542910c096d42226a66130e6bf68d640b3270ab1b4f2916,49,2090,3485,4.688228
14408,0610e0fb45ca2c774672a4f568a6a26450a40ce99b67b6eeba32862a21064c16,43e6aa69a4ad0b1ed6756a1e1b8e4c2b31dc034b72361ee441a781454edca102,11,3045,2142,1.175297
14409,252fde7c4a13063230fae19907d0e47458cba892e6c3bf06dd2a097203591d98,8e4941a8b12078b60050d32df3ded9da2648265c45787949408b8eac39d16c8c,6,1378,2326,1.304530
14410,0c2964149abd29fd2d3395a858050805eb4a24446e745d9ea6c60f5e755790d8,e964b93823eb0fc5899aebb34143ca049bca6526d3c0e315e7bee4547157b378,10,2628,1345,1.971579
14411,b5619446e6fb313dd49a195203be02b17ac4b9f38e9ade00e382a7209cc633a9,e436eab7e6c162633338041821b4872af7b4366ff7ddb0b3c79d503a71424484,21,1403,2311,4.513603
14412,24e092417bb42d4031ec8530673f51456ab6599584f14300815bf539f14d1405,b246568e626cb17021eda0bda5427fa9ceb3f8eea824318d456c2021dca8ac01,7,1578,1883,1.641733
14413,78ada47bdcba69f1ab471d5d4df3d5a22a42f04a38aebb709e8cc3cf9c26cb7a,8e4941a8b12078b60050d32df3ded9da2648265c45787949408b8eac39d16c8c,7,1611,2326,1.301831
14414,218e02b88a0a394e47593fbb718462a4ab36964ee332e51d5cf3cdee094061f6,ee9af63abbc01197bd4dddcbf530cf3a9a332f5afdeca532a9d6a7e1f91bf32d,11,1591,3896,1.236703
14415,3317f13d48760c5dbbc25d941baf41cb1f7c3505ee9d02f717d580549d20dd9f,bb48156f44d08892a144173909d2ab113f904450aaec631f3bff7b13466b665e,54,4111,2837,3.226626
14416,218e02b88a0a394e47593fbb718462a4ab36964ee332e51d5cf3cdee094061f6,98eeee36f9276108238cb1a902096d03efe1848ffe44fe9ecabea5e32e4d26a7,15,1591,1955,3.360749
14417,3030f8e2ef8036a86a919251eeeb90a4baa9eae719101c2eae7a5d7b8d71c797,6446506d5cf328e5e4e0b47f3a2914a86d55b95e8b24f6ffd54cbb76855c3b3e,14,2150,3354,1.352970
14418,78f3ccf0ce9992ec975f3c484219a5e7ef1f721055990ed108761b38e0b6eef4,8fc59da218720f692ccd6f66edd3884f89e9054a801064632e8a18818e06399c,28,1329,1614,9.096855
14419,0e256d9b54e4435ba9b5f6602954895ed0359af2fbc049754df011e350a176cd,a3eb21ab741b53333d7181963f49e90af1036d95df708a492998d2ee70ec7d9e,56,1491,2786,9.394874
14420,5a57844007906428852cb07a1be083e8c301afadafe2eb062f49d807a9a8cd05,5f4a26b105b8fcf2075202f5b7eb3baab22f2694baa9ea06dbfd48924fca079f,6,1512,2746,1.007072
14421,71bf2369442b43209208bc9845385d9b282be6f301c5d60d8842b42f7885be7d,ab2421f49cfcca40d7b270a8258698dea6f36c5b492600eee9e239e67c051b8d,8,3059,1225,1.487771
14422,d49da2240fcc6c8ce39e6121b992182b3d1b71e9356f4af92ffa13d601a3f369,fd1e726e19402717cd9a63f735983082235b2a8cb0eec433c521d713113fcdf0,63,7170,4711,1.299781
14423,a3eb21ab741b53333d7181963f49e90af1036d95df708a492998d2ee70ec7d9e,a4cbc6c92b45f4e9f9a56ac45fcc0e60bfca2381dda506edd4b06071472534aa,16,2786,3318,1.206214
14424,2859d351bbb0283300d5528d8cbbe883554728af56ecc8d86ac4704b7db15bee,a0f1d0f4cf7104c57c003a5a40fd645a0cda033be9acc6fd03ba0c98c75dd8ea,15,990,1751,6.030199
14425,ad7a7519ac61e1f036831a83d7e2802db06905a962744d4f5f0d55dad852823b,c011eb8f69a196757f7f492f1ad88dcfc216c39c58b37a552af0148ed5a281c6,12,2688,2354,1.321622
14426,aea24662b147548b3f6f3f9d674aef210355529871465a841084ddaadcad907c,ff16b894cc729f76a7b6f32fc9b5b561f64339f8efff77eb2b671d30b3fc90b2,104,2308,2913,10.780000
14427,51bf6d83d000c260a065aa54280a28f7515f5bbde798daa0d687b1e835706daa,ae2a5a40f36969e889122c18bab856773742e03dd16ab33d623b57f73afcbac3,6,3311,989,1.276902
14428,1426757b09bf9657310dd48357109c9e5535f54a366915bad5a2dca785287660,e3f273d3b4876b554323d2070e4910abb9ae85fcb36cf4b27637dcc49d8eae7f,12,1310,5433,1.174984
14429,3317f13d48760c5dbbc25d941baf41cb1f7c3505ee9d02f717d580549d20dd9f,c011eb8f69a196757f7f492f1ad88dcfc216c39c58b37a552af0148ed5a281c6,62,4111,2354,4.464774
14430,206fa67423da964f24675baca7aa92c330978aff58ada68429f699c3cf5a9312,61a70528e922b36dd0553aab7317c3254d0c5accb39236b1385f240b24f459c2,6,1285,439,7.412166
14431,5e51257163e12184ada71e9c5c7e3779cc32d54ba8faa9d0f269720142a965cf,6a22c6fce381547a51494f5f223b18f25e4e9bd28828343676120fff85a5dcd8,7,2849,1644,1.041515
4470,7451d0a9f6e7d5daa6e542b7dca2fa037765c2aa0d9baee1cb53ac9301ae2ad2,b708452353ce5dd80fdbc427de36bb44fd2b4098e14bd29c8b0557911cbbc53e,103,1527,35972,1.306759
4471,3472b1b56cb2803fe0f0e6a949016d19f85929180c30855c18af112ca9670634,e2c5349ff7db1878e332b58271493d35ba2823fa63d3b0a7a87d7c2185303747,22,1494,2818,3.641605
4472,5ecbc9b7ff064994adbd3e109720e494c249eebd67d6fa4841add16a0fc0e823,8b3ef5a6cd4099c961fa13e0b6c875d5ae4f7349985f6ad3ee11b190ea694364,19,1442,1454,6.315179
4473,4386c8e477642b6b6d48da2efeaf05b2cb88b2ab53a1db2fc9b2d1cdb7e24a12,5a210bc5f062bf6c3471981fc722c22fddf96c83ba1756292c7bbf164b74f084,7,1813,2473,1.088022
4474,2dafff8fb5c89589c6e387c525f00a609d08b8acc3fd651e5e42871c12ce5822,e0ffb21202d667b346b2eaa315e9bd9b9bc82412c9a9190f10e38f2b97ad42f6,124,5260,3592,4.573633
4475,706dfc42061db45654bf591ffc89849586456489002e28538b7f47836f8744c9,d1a7d185f4ad73de74d59c3ce0bff0831b51e59b00f57fe44b53bb23198cec20,99,1162,6250,9.499720
4476,aea24662b147548b3f6f3f9d674aef210355529871465a841084ddaadcad907c,e964b93823eb0fc5899aebb34143ca049bca6526d3c0e315e7bee4547157b378,8,2308,1345,1.795948
4477,8e49b1905465f433b098eb14d68b73e34be02725d829a77918cced0ffbf38f17,f0fca808a612585ba7671619656e224be0a923495223788ba60f6035a2776a5b,18,2289,2251,2.434518
4478,3120b2fe2d94af49e4e6c0dd5c387a26a671ebfadc615b2ddb54674886ebea65,955787f8a9cadd159008896a256df1095cc3e64df878de66beddcd8b02abf2a0,9,2096,2338,1.279878
4479,36717e84e04ec618b2c47bfa99624a8268e0388ea661f464a015d3cbb3699463,e1a5bbdac8e533b85c905370b1b4ad0b0c9ce3861fb449b210e3897f8351edd1,25,2832,2283,2.694651
4480,c37c58d535cd5e5d027ff36b5feab514bea020601a25669aab2ee1bd7dae0cfa,c84c911409b77b376d0a9e1b58f305c82ffc0196002322ce33cbc5220d76f50c,18,3662,2501,1.369627
4481,0879d270604fe348d2c5ff1610a665d66cdcc1c62e1afd62d412799dc5149ce8,6c199c33af6a568e5e052b95a737316c823568443d1b8c95e4823542496b12b1,38,4662,1182,4.805688
4482,3c319f7e97b67f70d66733463a88350e3084dda35e84ec8f2809b84330fca566,73aaaa418179e2be665952ca686027d552301886b31ec700778cc563f98f5e2c,125,3730,1813,12.881461
4483,49a6af72364dc625b5010b9d4a0e624846faa9d5c88da6762f2e8bfbbeb5bd67,b5619446e6fb313dd49a195203be02b17ac4b9f38e9ade00e382a7209cc633a9,6,2237,1403,1.332261
4484,0610e0fb45ca2c774672a4f568a6a26450a40ce99b67b6eeba32862a21064c16,36717e84e04ec618b2c47bfa99624a8268e0388ea661f464a015d3cbb3699463,25,3045,2832,2.020325
4485,702729e04b57093360b3a5c54f328566eec50ba257b62f2bd4b4ad52489000e1,de8d0880a3e3656b3db963677724b77988033b5775773b5bfcc63d4f48154a04,7,1383,1902,1.854501
4486,1c0408bf90f62d263d8af54713f205b4fcb5613185c36e6e88748d86204ac4d2,e2c5349ff7db1878e332b58271493d35ba2823fa63d3b0a7a87d7c2185303747,21,2003,2818,2.592741
4487,218e02b88a0a394e47593fbb718462a4ab36964ee332e51d5cf3cdee094061f6,ad114bb1f49327470c5931745350659e0b9977bbcd27bb4f347f7ff322c1a26b,6,1591,954,2.754827
4488,7c79be905ac4a2b998e6a437a265a842d2e5b6dd0721ec9fc221e552c8093286,a2668c9b4dca4ab9c128a08a39e8b041adcccc42138298bf125fc90ff98d4905,49,1720,5525,3.593330
4489,1aa2ec8221fa6d9ce9afc3775aa3381d8d18eafab1339a14d875a3412a7095b3,aa0cf80730808e3b6cbe024964ca74b8db3e4a5ddcf2a393b681b38e63bbe09b,6,1569,1481,1.799430
4490,7b1594811c3b766c53b1af26510320293d28efbb0da1cabbd51c9c7f63a5aaef,db7271041c5d6b2219e9744cf86f02766c1a83ad3ab05f6ef1445c750ac2970d,8,3868,1377,1.046722
4491,4a785eb19c7c90d2fec4eb88b9a94c3927ebbdeab355ae6ad571f0dcd2ad34ff,8918fc5e085e93eaffdfdf80da8f9584ba3c881d851c73ee99de0740caba5edd,284,10432,10134,1.872111
4492,85c848e9d2814319edd68e376a023c541ac40fc7dd7a5c738099f39d1e257c0b,ea6f09a90b25d6d4f59e9f8df19a3a90f11dd722f7474bb71c6900da9328d90f,51,5725,4873,1.273972
4493,4319c30ab8e55977306a8ce00d8916e6e9451985d2045a1369948d92e0ae6f70,8f76aa7912671508355dc2ca1bddac5cb89c0d393e3e93d8854db1b76bb14c81,6,1537,1170,2.325162
4494,626cd674b1a6c3f5688b8d3aac950ae204a7ff36e4e56cb7e3ca4c53a1d4a790,cf239c3e508fd21eaebe4c5760cb08f2631f35189b46540c6c36116cd80e0122,18,3088,3530,1.150753
4495,6433ca175221d5fc16dfd95e71882e2a5fab9a8de3fc0671c767eae917bead04,955787f8a9cadd159008896a256df1095cc3e64df878de66beddcd8b02abf2a0,12,3329,2338,1.074446
4496,3b8544fb7294355d691027bc8cfd1e6db66de97beab19d2824e6a42333b12a2d,8401b9d4a060bbb092ccce8679eba478443bb253639bd93eaf243aab664c2a15,7,2750,450,3.941981
4497,918a5d35ea957027853b0f0792a46211e4ea20c66c2811f05b23948044f0dee6,d49da2240fcc6c8ce39e6121b992182b3d1b71e9356f4af92ffa13d601a3f369,83,3269,7170,2.467776
4498,1f5179e68310afd8cbdf69cd177318eba00181a9732b0cd8f8880c25c5bdbf51,d0189a0a485e59c06c4241ac2fdf4f6435278df917797e918ed7edde4c388072,17,2216,1646,3.247963
4499,022884a3c80c51d1e71225e36af6647d9094aa4966782b92bab864e172872127,7a2d229d4004712733a778470ce7d9a43bdc669d678a0d748d4a21c040096f35,37,2897,1477,6.026074
4500,b5619446e6fb313dd49a195203be02b17ac4b9f38e9ade00e382a7209cc633a9,e0ffb21202d667b346b2eaa315e9bd9b9bc82412c9a9190f10e38f2b97ad42f6,40,1403,3592,5.531307
4501,197ce5e499a6ac916c4e2c97e2e747ee6f1ea6378e752a38c26fa2537f8891d3,8174bcf35c0e44d8fb8d79f05db9627bb80380e4ab306fbb2c3ee3001e665ccb,7,1381,1802,1.960250
4502,71bf2369442b43209208bc9845385d9b282be6f301c5d60d8842b42f7885be7d,e7b3ced7305e15831a363c810e5caa9e2fdc23023048de58dec1d05517794427,55,3059,1691,7.409713
4503,85d591d960ca0c75bdff773efc7b03c2d81c02caffd3436d5138bdd9074cae60,ea889ff89d4b38e1bde8b8947ba1efb01f3b4679f7bf62abcb8d33913e84bcb7,195,4679,5127,5.664740
4504,51bf6d83d000c260a065aa54280a28f7515f5bbde798daa0d687b1e835706daa,7eaeef54a7423fe503f27b9783b29ff3f6bb358043576c35fa39a0de50c900e7,9,3311,1782,1.063010
4505,702729e04b57093360b3a5c54f328566eec50ba257b62f2bd4b4ad52489000e1,f18f290747a3b335f1e3453c995abbcbf049c974f6ff3a35e68946625f9616d9,7,1383,1837,1.920120
4506,702729e04b57093360b3a5c54f328566eec50ba257b62f2bd4b4ad52489000e1,a4cbc6c92b45f4e9f9a56ac45fcc0e60bfca2381dda506edd4b06071472534aa,53,1383,3318,8.048946
4507,5cb28e00bf74230326c0f5ae395c9fcb3a8da475d1a865c894bd46c4dc3ffdfa,e59d7384acdd0908b6f346ffcab8f078e556a9f01eb24037c12ddde99fae1bf1,7,1477,2389,1.382493
4508,3f3479a29153e275326abcbd3a6ef411bbcd71e926762cad1467bd9c0c2a73a8,590964eda5206a93ab071b963fb4dddffd156283c8ea18262fd720daf78c4a71,62,5339,2825,2.864673
4509,3b5a94edb5a813484040d3d44c3dcfcfc792371601caeb6534d184383277479a,85d591d960ca0c75bdff773efc7b03c2d81c02caffd3436d5138bdd9074cae60,9,937,4679,1.430578
4510,f14e72a312058665a165df1229954bf2b776ce5667a0914345ee3970a6e68b20,fd8c70d6b32291b152aa5cfc47f567ab8f5b0c2af4bcf3d84c182bb4bf42e9df,10,1012,6230,1.105333
4511,63f3da95314c90b3195468322b10677a17a43d92b4dddcdb11fa01a58d76ffe4,9abbf73c7a91bfb3386bf812eeb98bd21ff5f90e5c4a829376c5097093ccf335,6,1847,1427,1.586435
4512,14e0acfa4cc4b07fae954357d84e5e2e8146f8bb1fe4c59522dc8bb1ed521d33,3507f02e88cefb748cc983ca27ea5a2f3a72a5a62f8ddbe92abef0c7c786d5db,16,1738,1657,3.871769
4513,73642b7ccc578220c80a0cdf53f2726b5e9e6506e8897722b9680e78775f5f17,9f3546d1dbaa4f42e58f406d7bfae1f755a647abceb737c8f61b84c26a05accd,48,7662,2715,1.608018
4514,1c3b10fc6f432b1d7a1e355c04dc6a29ab41d29e704c42996075babdd83870be,6f8e56b7c0a255d724e772bedffeeff491afd81901da023ab9f931e02061d014,20,1454,1930,4.966724
4515,5dbea717d3f1e3431c11d0c5fb8d4694648b306fd83f4bf1226a537131804786,e9b88d05f87bab9235cf31c971192fca3b0b3b46e9f57d3f701ee7022783d979,8,1663,1607,2.086141
4516,73aaaa418179e2be665952ca686027d552301886b31ec700778cc563f98f5e2c,ff16b894cc729f76a7b6f32fc9b5b561f64339f8efff77eb2b671d30b3fc90b2,46,1813,2913,6.069896
4517,1a88c3b60a341a171610786db5cbaa5803960218f32189435fff228b1ca8bc83,71bf2369442b43209208bc9845385d9b282be6f301c5d60d8842b42f7885be7d,10,2039,3059,1.117288
4518,dbbc46515ab1175b6a0d6aaaf95c7e1aa3b18f68dfc759bd7c7fdd8423871fe2,dd5f2227014e3cac07caa5fdc6e8651cb88104530d401c3cda67a303f5d92604,6,2823,1430,1.035777
4519,34118ec0a6ee088e192fdf46308b702a838e52223829aa3764e8c8ab617c46e3,ea7105cbf302c2a5fb0906f6224cc6e11b632da94cf54a4fe5667ed3a5460631,47,2090,1766,8.874064
4520,73aaaa418179e2be665952ca686027d552301886b31ec700778cc563f98f5e2c,a9dcd65e3d215f6891095b28cdfa119833215b4b815637701b892c5b31c791e1,27,1813,1930,5.377376
4521,d035d5eae05d87378b0e5bbbc6f7098e4e7f9ff8cdac38d2428b46d2e8922eda,ebf2c32994e65a9984fc5397842a336422f8af793ec1f9627beeed5cb2ff5aad,6,1423,2409,1.219751
4522,2ef232efc78dcb7f1b801d6933e7f9c76a512585902ebd849ba038c1a74b44c8,b681ffa6117bedab9547f51a8c428b5ca277ebcafe0eb3e25f284511ad4a294d,10,1772,2780,1.414664
4523,011b0da93c663d6b960560cd25c3e069bcb52d9bbe3c3fa798625a56994a0166,ab2421f49cfcca40d7b270a8258698dea6f36c5b492600eee9e239e67c051b8d,25,4856,1225,2.928782
4524,803419a86fae10720ab0b85d092036687e237ef121cf90bc058819938d89d097,d6bc0a7b307e66306d62d8c6b1b521da57ac70fc2774af1f6400ffaf2741cd80,30,6399,2395,1.364160
4525,5f3730821460ebfee01c2bdc028960aaf0c79dad1a8dcccbcbdb391cb99c0f4a,f2ff372b8809071c42b5ac386dfa059d59870bcca4b1c116055d60fe169a7115,17,1215,2179,4.474836
4526,197ce5e499a6ac916c4e2c97e2e747ee6f1ea6378e752a38c26fa2537f8891d3,e7534af71ffa72d0f488531e7752d140ee6a4352a6fa6b671d1ac0f18768d796,19,1381,4856,1.974436
4527,75ba13a01e61f614f72c749cbe444d6a573d0984dca3327d52161b5016ac5b03,84bed2631cfe5d4651032ddec3aba05d810e020b93904317d7bb31b1bbb03372,6,1089,1595,2.407268
4528,614920bd8120b8f56e154d4b3324e432895be6c9233ed22c66e88a2832b54dab,7ef63a244231a57bee7ac5765234820a94d14682e74b871e6886d70c92f5fa41,14,1962,1391,3.574898
4529,79e164eb555cd7f7ac1fb78743a9d378979b7d00f585959153eefd8a969179ca,f865f0dd892c1eb5e80f66ef9bfe534d836ab97f27f45ae626fea74ae0afeeea,17,1866,728,8.721026
4530,c84c911409b77b376d0a9e1b58f305c82ffc0196002322ce33cbc5220d76f50c,cb5142698732aa569c90c8762ebdb0a7ed40330fa1abc6950605ac910ee1adfc,10,2501,2680,1.039712
4531,6c11615b2dbe881306bf1731bdb4e541494f032ea5fe02aaaffca65d50f0d4cc,a323098c08742400d8f75910c203ada6575c62083853c44fe2e112b5986d3ab0,115,5595,6207,2.307691
4532,5f4a26b105b8fcf2075202f5b7eb3baab22f2694baa9ea06dbfd48924fca079f,a3eb21ab741b53333d7181963f49e90af1036d95df708a492998d2ee70ec7d9e,506,2746,2786,46.092537
4533,865ae9f08fc9ed1dc1f01a7d417fc5fa221933593c19760c83de2ae68bd3c478,ca16c8f8b523741a392e944ff3736cbfd7df2fcb7d16b09594831690c09fbc6e,6,1363,650,4.719586
4534,1e83f4239ed9aab37c5c3467d749a6a6b193667913faaa86a598786576e96533,a47866ecaac40095d3695ae8450f3dc83fa8b15144884631aa2946c455d7cc21,194,12783,10245,1.032330
4535,72e122d86620b68da902daba3c12622583495fab555600370f32727d95fa4a49,bb3ce5f621f4b58b31290e459c3a5031eafddd471ca6a7401082ecd98a906d84,46,3326,8165,1.180432
4536,41fc54805cf02db35a5101abace493b4c0473cbaeb2c4b6ec068f96a4225f215,481ed8b48c11a6c6e25e4bca70741716a19bc1b453ffd44585645fabe3497e74,7,1994,1469,1.665378
4537,12ec004946dd4bae8fdbd875571ba82624869761dadbb91040d3be980b2dd29b,e2c5349ff7db1878e332b58271493d35ba2823fa63d3b0a7a87d7c2185303747,47,9776,2818,1.188933
4538,2dafff8fb5c89589c6e387c525f00a609d08b8acc3fd651e5e42871c12ce5822,b2d841a9aec0e56a71f19ac8e4bcd4dffc6b1e5c72025b7609164e4eab2046ee,90,5260,3076,3.876432
4539,aa0cf80730808e3b6cbe024964ca74b8db3e4a5ddcf2a393b681b38e63bbe09b,eea78ca46e6ae70b892f283cc935ee56e146eb1b6a02f04e4b63f9fea53e5f34,10,1481,1412,3.332514
4540,6ce1ea67c7c152a9275cb6254c8d0189302375d6ec3d3b4b71baa905cf069067,b0ce09d860e87784c5b6ff756d5c69d2462b1f2ab1418499139702c448a8d290,18,1294,1536,6.311155
4541,34118ec0a6ee088e192fdf46308b702a838e52223829aa3764e8c8ab617c46e3,d0189a0a485e59c06c4241ac2fdf4f6435278df917797e918ed7edde4c388072,10,2090,1646,2.025749
