ITEM,QUANTITY,TRANSACTIONS,ITEM_NAME,SEGMENT,SUB_CAT,CAT,SUPER_CAT,ITEM_TOTAL_WEIGHT_OR_VOL_QTY
b487ca157628339860b6fc77b82e445776e99a537011ba73cd05a85529ecbe8d,3571.0000,3038,JS Stamford Street Chips 1.5 kg,1f6457955dc3fa64a40191e02574993c3163a32e2b58b2af1043a7b0d5f679c8,ed8005cfc47677ecddde8ace6995340c5c31d86465d5d4a476f1442cc192db07,17af131ecea53180a77d3845d47b42f022330162a854073ad95da5bde1c8b28b,3f3e52f9cec4a3ebe9636b5e483e3c220ba506b24257083cc10b48fb93f459d0,1.5000
c1b277711ebb36dbb57ea6dac9348d683ebc4ccd689953c820bdd4ddae262ca7,3877.0000,3411,Twinings Everyday 80 Tea Bags 232g,a0d32fd41044ab1cea19dd13efea6180a74741376fbfd02ed45e341aa767540c,77f6926db2cca8f30c9ee2d266409fd233d022e98be6299ba3edd4ea7b7c243a,fe38ba148db17c7b23b1529d6417661687b3094d6160db7f8e7a7036398c1478,d7a0999920f6139b0eb50b75a58a373b41b30098394b4dff7678fe9907235a16,232.0000
7ecbb9b340a3d212aee6d2dc8083d114b20ee9a80555842fe88bf349e4ab663f,7892.0000,6468,Activia Fibre Walnut & Oat Breakfast Gu,2388b0322bef92c2b4c4f0ef319af6efca1198667f5d327924e997df6f63cd97,d4ae36444a010603ffad17ebfcd6d332608a7f2f401bb4feddf4519a53a6dc44,61e07ad3567f592c2b8d9f61dcdb23c6a942e9ebcb6761d60080a789057ae880,1a51bb87d83a1e42f2a963ac1f8d6e8b6bd65c47136e6a952cade699e9001ce2,499.0000
6c04925371d534827ac38fb5de135ad322efca6a2e254455ed06bb3567c17a07,1588.0000,1467,Tango Paradise Punch 8x330ml,475ea58d6bac62358c07f5f00d95016bc1717b287652063a9fe97349ad793e1d,fdc5e6ec2be2430fcc0e489ac96552ea25ed312a890efb377fe78085334e9e75,8a3145954d7ce64db5987cdae859f9ab9a8f350a5de9e50ef626a61cafe8228d,ba4bb830851d1dd99498995f47a53350622443f80688ea209b027b8aa4841452,2640.0000
3b8544fb7294355d691027bc8cfd1e6db66de97beab19d2824e6a42333b12a2d,3890.0000,2750,Old Jamaica ginger beer 1.5L,18372b54ae8eb5e63d2d9c89d00aed5c5c87192f36f94314bfda34ba9f2836f4,fdc5e6ec2be2430fcc0e489ac96552ea25ed312a890efb377fe78085334e9e75,8a3145954d7ce64db5987cdae859f9ab9a8f350a5de9e50ef626a61cafe8228d,ba4bb830851d1dd99498995f47a53350622443f80688ea209b027b8aa4841452,1500.0000
f3f66b393a035be51e0bb0f684ea532047d5a12c0920feb5d15c3f884f0fb44b,1633.0000,1371,POLIGRIP FLV FREE DENT FIXATIVE CRM 40G,e729ba311443dcde1c64ca2094185aaa90861f4471be4084cb22ff318175de2f,dd3bf5965af87df874dc8484c09143a24b1abb8f7c534a57f7de676fc9a78e57,bd0c556eb0cea37f6f71a06a1ea23d7855a11fda021af622a04d619734a2e18b,5df3e4da2395aef5c8b3267b7253bb118eae178abf3d68425e25476c9adc12cb,40.0000
2766f4e25ba6494a8c044a4884a566fd2f9609fa16a1f3d43d667f0a267a7e38,2556.0000,2208,FIXODENT ADHESIVE CREAM ORIGINAL 40G,e729ba311443dcde1c64ca2094185aaa90861f4471be4084cb22ff318175de2f,dd3bf5965af87df874dc8484c09143a24b1abb8f7c534a57f7de676fc9a78e57,bd0c556eb0cea37f6f71a06a1ea23d7855a11fda021af622a04d619734a2e18b,5df3e4da2395aef5c8b3267b7253bb118eae178abf3d68425e25476c9adc12cb,47.0000
3266f5df33cd7915393c756fa33b71b8f70807d78b1a8e26b2db32990aa98fb2,1583.0000,1433,Fixodent Dual Power 40g,e729ba311443dcde1c64ca2094185aaa90861f4471be4084cb22ff318175de2f,dd3bf5965af87df874dc8484c09143a24b1abb8f7c534a57f7de676fc9a78e57,bd0c556eb0cea37f6f71a06a1ea23d7855a11fda021af622a04d619734a2e18b,5df3e4da2395aef5c8b3267b7253bb118eae178abf3d68425e25476c9adc12cb,35.0000
176692dc661cc8dce47ea80e8edbc3697bc2d5e08d815005461d187e3d3cb46f,2141.0000,1712,Nescafe Dolce Gusto Americano 128g,118e32b98e2779f6bab3b2ea312f82a77ad923500b97c3672e33a8141c14ca97,c22ddfae760aeed4f9a75c9c3b5c16a6a8cb39646e259f03d939247e679d4f96,3e1d75f4aa1ecc2e7186f84b8526fc783dd9be494ae1045c3bdc1b4767c53180,d7a0999920f6139b0eb50b75a58a373b41b30098394b4dff7678fe9907235a16,128.0000
1a88c3b60a341a171610786db5cbaa5803960218f32189435fff228b1ca8bc83,2575.0000,2039,Nestle Dolce Gusto Flat White 187.20g,118e32b98e2779f6bab3b2ea312f82a77ad923500b97c3672e33a8141c14ca97,c22ddfae760aeed4f9a75c9c3b5c16a6a8cb39646e259f03d939247e679d4f96,3e1d75f4aa1ecc2e7186f84b8526fc783dd9be494ae1045c3bdc1b4767c53180,d7a0999920f6139b0eb50b75a58a373b41b30098394b4dff7678fe9907235a16,187.2000
78f3ccf0ce9992ec975f3c484219a5e7ef1f721055990ed108761b38e0b6eef4,1754.0000,1329,Nescafe DG Americano Intenso x16 132.8g,118e32b98e2779f6bab3b2ea312f82a77ad923500b97c3672e33a8141c14ca97,c22ddfae760aeed4f9a75c9c3b5c16a6a8cb39646e259f03d939247e679d4f96,3e1d75f4aa1ecc2e7186f84b8526fc783dd9be494ae1045c3bdc1b4767c53180,d7a0999920f6139b0eb50b75a58a373b41b30098394b4dff7678fe9907235a16,132.8000
8fc59da218720f692ccd6f66edd3884f89e9054a801064632e8a18818e06399c,2225.0000,1614,Nescafe Dolce Gusto Cappuccino x8 186g,118e32b98e2779f6bab3b2ea312f82a77ad923500b97c3672e33a8141c14ca97,c22ddfae760aeed4f9a75c9c3b5c16a6a8cb39646e259f03d939247e679d4f96,3e1d75f4aa1ecc2e7186f84b8526fc783dd9be494ae1045c3bdc1b4767c53180,d7a0999920f6139b0eb50b75a58a373b41b30098394b4dff7678fe9907235a16,186.0000
16a5d6e00a85df461ba80e574a02a72b0fa1f325b3979b42fe2f3a0d1cbe1b7c,2149.0000,1532,Nescafe DG Latte Macchiato Pods x16,118e32b98e2779f6bab3b2ea312f82a77ad923500b97c3672e33a8141c14ca97,c22ddfae760aeed4f9a75c9c3b5c16a6a8cb39646e259f03d939247e679d4f96,3e1d75f4aa1ecc2e7186f84b8526fc783dd9be494ae1045c3bdc1b4767c53180,d7a0999920f6139b0eb50b75a58a373b41b30098394b4dff7678fe9907235a16,183.2000
6ed86a1f30544599a562e45a8895512c1aa634ada1a42d839be959585608a6be,1817.0000,1545,Tassimo Cadburys Chocolate Pods 240g,0c8f19818ac5354d5a6ac6ee728a935a3c085ce04dfd900ef4a7fe0fcf0160b7,c22ddfae760aeed4f9a75c9c3b5c16a6a8cb39646e259f03d939247e679d4f96,3e1d75f4aa1ecc2e7186f84b8526fc783dd9be494ae1045c3bdc1b4767c53180,d7a0999920f6139b0eb50b75a58a373b41b30098394b4dff7678fe9907235a16,240.0000
4386c8e477642b6b6d48da2efeaf05b2cb88b2ab53a1db2fc9b2d1cdb7e24a12,2297.0000,1813,Nescafe Dolce Gusto Cafe Au Lait 160g,118e32b98e2779f6bab3b2ea312f82a77ad923500b97c3672e33a8141c14ca97,c22ddfae760aeed4f9a75c9c3b5c16a6a8cb39646e259f03d939247e679d4f96,3e1d75f4aa1ecc2e7186f84b8526fc783dd9be494ae1045c3bdc1b4767c53180,d7a0999920f6139b0eb50b75a58a373b41b30098394b4dff7678fe9907235a16,160.0000
a86368cd756b133b4ef520740e0dac48e48784fb528159a6c02e929c2a1e3caa,20775.0000,5941,JS Granny Smith Apples Single,21bcf926cfe9b47dc379222ed1af36b93129b62a6d657f90af9e9ee3a838b726,dbfe06d7f9fb9a01afc2d7e799088ad81edfdf8bd5329b8e99d9ea72473250e0,635d89954b25fe908393979de43a63f3f7f7ae86262ac2b14928ff752f7e1d11,c04d03b504e12833f503817a854224c0a03c27ce74c3aa1ebae6d8e0fc72e425,140.0000
58d295a9cc71686effccdca857ad965dd34a3b634c54f9aad0e04c8caeeea4aa,54750.0000,14747,JS Braeburn apple single,2313e667752b048f42d90c5592f0a6d6c3e6c92bbd0679c4a6af1ce9f127f958,dbfe06d7f9fb9a01afc2d7e799088ad81edfdf8bd5329b8e99d9ea72473250e0,635d89954b25fe908393979de43a63f3f7f7ae86262ac2b14928ff752f7e1d11,c04d03b504e12833f503817a854224c0a03c27ce74c3aa1ebae6d8e0fc72e425,100.0000
b708452353ce5dd80fdbc427de36bb44fd2b4098e14bd29c8b0557911cbbc53e,47925.0000,35972,Stamford Street Apples x6,28061dbb5a2182eb811553d37271f1a5c376052f397ffbee61d920e8bf9e7392,dbfe06d7f9fb9a01afc2d7e799088ad81edfdf8bd5329b8e99d9ea72473250e0,635d89954b25fe908393979de43a63f3f7f7ae86262ac2b14928ff752f7e1d11,c04d03b504e12833f503817a854224c0a03c27ce74c3aa1ebae6d8e0fc72e425,630.0000
863d645f27d53cec086227fbce3121ccfa340061e23929c96bcc1d720fdff1cb,23006.0000,6171,JS Royal Gala Apple single,28061dbb5a2182eb811553d37271f1a5c376052f397ffbee61d920e8bf9e7392,dbfe06d7f9fb9a01afc2d7e799088ad81edfdf8bd5329b8e99d9ea72473250e0,635d89954b25fe908393979de43a63f3f7f7ae86262ac2b14928ff752f7e1d11,c04d03b504e12833f503817a854224c0a03c27ce74c3aa1ebae6d8e0fc72e425,100.0000
61a70528e922b36dd0553aab7317c3254d0c5accb39236b1385f240b24f459c2,1682.0000,439,JS Cox Apple Single,ee8930d33e6a3bc1740c81f18ee28399df4d62d4e25c9cbc010966a4a60a90d4,dbfe06d7f9fb9a01afc2d7e799088ad81edfdf8bd5329b8e99d9ea72473250e0,635d89954b25fe908393979de43a63f3f7f7ae86262ac2b14928ff752f7e1d11,c04d03b504e12833f503817a854224c0a03c27ce74c3aa1ebae6d8e0fc72e425,110.0000
bb3ce5f621f4b58b31290e459c3a5031eafddd471ca6a7401082ecd98a906d84,10992.0000,8165,JS Butterlicious 500g,4be70a40c8ba1536e88e1b0ab53f9014237f10ddbc201228f319c014b97f8160,2a0b9613c41386a55f813722bb6aa85ec77a9e924a25e65fdda7bcc392e4df3a,80709361302e338d0aadf7229289b6b6bce683f27d0f972c1615491b0127e4f3,62fdd249de742553d34dd123970d49a2aed30427dc0d6b8e1e4b6be2d65a069d,500.0000
99b798ca9201dbf08894c6544fcdae4d1f61057bcbff0876e2b19a6b4d35cd39,2403.0000,1431,Stamford St. Soft Spread 500g,4be70a40c8ba1536e88e1b0ab53f9014237f10ddbc201228f319c014b97f8160,2a0b9613c41386a55f813722bb6aa85ec77a9e924a25e65fdda7bcc392e4df3a,80709361302e338d0aadf7229289b6b6bce683f27d0f972c1615491b0127e4f3,62fdd249de742553d34dd123970d49a2aed30427dc0d6b8e1e4b6be2d65a069d,500.0000
7503946cd00fd507751cfa63f2fcbde6a7c835afc29fef365f2b5550b8a84428,1545.0000,1096,Red Bull energy drink 4x250ml,87007efe57dd77de0df505f65dcede9b05fe1273d4634f62ba983b0d069601d6,5ba36b30325e3ab0661818ce2ce772975f3b2fba35d12a2702ac29db4acc61b2,8a3145954d7ce64db5987cdae859f9ab9a8f350a5de9e50ef626a61cafe8228d,ba4bb830851d1dd99498995f47a53350622443f80688ea209b027b8aa4841452,1000.0000
a3df705a2dffa05976b853e19106b1b43a66f606775f91d9c63df096fab099ec,6558.0000,4896,Stamford St Large Pork Sausages 1kg,ec530fffacd8b6f717944b45e5227c3f31ef17c8e309f5d14c67305527cd6317,b1ac98662174c5dbf59e766d6d178f9bb9648556d1c81aac7dbd113b73c48f70,c24a7aa07026be60ad6cf15c864770a69fd2da9fba0308f4fc3cb45033438ba6,3f3e52f9cec4a3ebe9636b5e483e3c220ba506b24257083cc10b48fb93f459d0,1000.0000
41fc54805cf02db35a5101abace493b4c0473cbaeb2c4b6ec068f96a4225f215,2519.0000,1994,Stamford St Beef Burgers x8 397g,6f784f5bdf37631ea7631536db1e4b0c8426e5383bf1cbc8395c6a1e8b8d384e,b1ac98662174c5dbf59e766d6d178f9bb9648556d1c81aac7dbd113b73c48f70,c24a7aa07026be60ad6cf15c864770a69fd2da9fba0308f4fc3cb45033438ba6,3f3e52f9cec4a3ebe9636b5e483e3c220ba506b24257083cc10b48fb93f459d0,397.0000
2ef232efc78dcb7f1b801d6933e7f9c76a512585902ebd849ba038c1a74b44c8,1924.0000,1772,Hartleys Raspberry NAS Multi 6x115g,4a72091a0d70476187335c045f2163698de8a344ad904a4ddf7ab45e50fc27b2,0cf7d46b3fbce266e8767c622449ba7ab5298ec934d9299d34f8d6c003befead,89de032557eb3ed53ce62813738d5de7829d6f18283a4d12dd6437ca0a1bf3e2,303d3bff03929ff76928fccc756ab6aa76afaee83eebe69b8302ea8844f5ac1f,690.0000
295dba9609e61563d4548dc150f1ce958d61f21f9712a57c99dbbd00535c2297,2920.0000,2501,Dole Peaches in Strawberry Jelly 4 x123g,4a72091a0d70476187335c045f2163698de8a344ad904a4ddf7ab45e50fc27b2,0cf7d46b3fbce266e8767c622449ba7ab5298ec934d9299d34f8d6c003befead,89de032557eb3ed53ce62813738d5de7829d6f18283a4d12dd6437ca0a1bf3e2,303d3bff03929ff76928fccc756ab6aa76afaee83eebe69b8302ea8844f5ac1f,492.0000
6c11615b2dbe881306bf1731bdb4e541494f032ea5fe02aaaffca65d50f0d4cc,15741.0000,5595,Hubbards Rice Pudding 400g,e9a77029973f3dc6c61e4496de9b847e7a0a0f3af56ee7270314dc278d0dbf9f,0cf7d46b3fbce266e8767c622449ba7ab5298ec934d9299d34f8d6c003befead,89de032557eb3ed53ce62813738d5de7829d6f18283a4d12dd6437ca0a1bf3e2,303d3bff03929ff76928fccc756ab6aa76afaee83eebe69b8302ea8844f5ac1f,400.0000
be2133e295a39286cc3eca7bddc6178db43464fd3cf5a98eb26e9a80233fee1d,73572.0000,26228,JS Conference Pear Single,18829284a64650f7437367710f88934ce951f6cd0b258eb222281ef126d35585,8565517528ae7c3ff01249f3355a9d1168caf9cef01259066d7a9c72431a3a3f,635d89954b25fe908393979de43a63f3f7f7ae86262ac2b14928ff752f7e1d11,c04d03b504e12833f503817a854224c0a03c27ce74c3aa1ebae6d8e0fc72e425,200.0000
2fabe7a0a9c1aed9eb9cb232b53428a6fe1f82bdfc74d2837e9a6a7dbeadfd9a,15986.0000,12154,JS Mini Pears 550g,18829284a64650f7437367710f88934ce951f6cd0b258eb222281ef126d35585,8565517528ae7c3ff01249f3355a9d1168caf9cef01259066d7a9c72431a3a3f,635d89954b25fe908393979de43a63f3f7f7ae86262ac2b14928ff752f7e1d11,c04d03b504e12833f503817a854224c0a03c27ce74c3aa1ebae6d8e0fc72e425,250.0000
1c70ee9a408a47b4dcf85e2cafb97782c313855b61cd0172c1e8e89097cc81ca,31169.0000,26171,Stamford Street Co. Carrots 1kg,b927b9caa297396b04bab63930be730aac694f2198c401c65b3d36e58f8137d7,29181a678f4d0d2cbc77b08e1882bf6dce48bc057e89128768ed496eda8b5eec,33f36edd103ba015314776f5762b0562801f9e7302b80144424a456289378763,c04d03b504e12833f503817a854224c0a03c27ce74c3aa1ebae6d8e0fc72e425,1000.0000
7640268136f5b274e25f4611483b26656d19c5fb7006a703a455e541e36558ec,10675.0000,6088,Hubbard's Strawberry Jam 454g,f3f322e15039cf171281fd2fdcb1f84b3cbc623e3e84b5e235a7a69b423daff4,390eb62a94bbbddeede4528526e10a6cb3b93a7582c5d9af93610a64d159eec7,19cd1105db57280fb6e5c35cd070e348f4d447905573fc30cda9b0aca7d0cf0a,303d3bff03929ff76928fccc756ab6aa76afaee83eebe69b8302ea8844f5ac1f,454.0000
b681ffa6117bedab9547f51a8c428b5ca277ebcafe0eb3e25f284511ad4a294d,3271.0000,2780,JS Reduced Sugar Strawberry Jam 415g,f3f322e15039cf171281fd2fdcb1f84b3cbc623e3e84b5e235a7a69b423daff4,390eb62a94bbbddeede4528526e10a6cb3b93a7582c5d9af93610a64d159eec7,19cd1105db57280fb6e5c35cd070e348f4d447905573fc30cda9b0aca7d0cf0a,303d3bff03929ff76928fccc756ab6aa76afaee83eebe69b8302ea8844f5ac1f,415.0000
8312633d1128fbf27ae83c535557af2d0448880f2f6965201cfab8508688d2b9,3692.0000,3467,JS Reduced Salt Yeast Extract 225g,e86e48aa389255fa04a57ce7ae81f541fbaca86514970cc8a4770705f6ca18a5,390eb62a94bbbddeede4528526e10a6cb3b93a7582c5d9af93610a64d159eec7,19cd1105db57280fb6e5c35cd070e348f4d447905573fc30cda9b0aca7d0cf0a,303d3bff03929ff76928fccc756ab6aa76afaee83eebe69b8302ea8844f5ac1f,225.0000
e4ad8e98e89a28e81c8b5324f478e0bb583a9ec8bb0c105f6fa4905a07e9a0b1,7062.0000,5651,Hubbards Peanut Butter 340g,835fd3ea7d1fb5934e6840f6b0a87a91cc0540171a32c6902281d223ef92c578,390eb62a94bbbddeede4528526e10a6cb3b93a7582c5d9af93610a64d159eec7,19cd1105db57280fb6e5c35cd070e348f4d447905573fc30cda9b0aca7d0cf0a,303d3bff03929ff76928fccc756ab6aa76afaee83eebe69b8302ea8844f5ac1f,340.0000
0fe4529c5e21991b0fcf82b223495d0b3e4b1bf7ed16a042ea5d9c3899def4ec,3694.0000,2908,Hubbard'Orange Medium Cut Marmalade 454g,1812ae42e4e633306b3408234ec31e38aceab09782604e07e0c6f3044bd42715,390eb62a94bbbddeede4528526e10a6cb3b93a7582c5d9af93610a64d159eec7,19cd1105db57280fb6e5c35cd070e348f4d447905573fc30cda9b0aca7d0cf0a,303d3bff03929ff76928fccc756ab6aa76afaee83eebe69b8302ea8844f5ac1f,454.0000
b895c87972fff56347b311c7059301527d7c0e44eb0243277652ddb04975eac9,1574.0000,1425,JS NAS Lime Quad 1.5L,66263010703d135780ac12af13109cf58ee12e11ad2ea91fd2712e3d3af4d4fa,9909a326ccec608d2445bf686928a2e6118fd7b0b8073a6312c6bf8ba7e3a75f,8a3145954d7ce64db5987cdae859f9ab9a8f350a5de9e50ef626a61cafe8228d,ba4bb830851d1dd99498995f47a53350622443f80688ea209b027b8aa4841452,1.5000
ee2ae796bacd7778dec08b334d35865e1189ec6d7528642fb47cbb80502a148f,13890.0000,9701,Hubbards Orange Double Con NAS 750ml,66263010703d135780ac12af13109cf58ee12e11ad2ea91fd2712e3d3af4d4fa,9909a326ccec608d2445bf686928a2e6118fd7b0b8073a6312c6bf8ba7e3a75f,8a3145954d7ce64db5987cdae859f9ab9a8f350a5de9e50ef626a61cafe8228d,ba4bb830851d1dd99498995f47a53350622443f80688ea209b027b8aa4841452,750.0000
18d4aee90a94d871723c2f1e59d3fd588df9d09dffa605325f2c68c9b4d8e128,2154.0000,2110,JS ADW Ultimate Lem 262g 20 washes,ec5c32f003b117021f8f085c207d3eaee131e6c1d863319662311f3a08a17065,0d7ae84723d512b1c2a1ee0e29c92005020e93b1b73a92ff792f990bebbffcd6,64f807ba7011f3779d63073e6172b6c3ff9034e1146ac11173c640fbd01c3370,74c1a1e360223d09e349364e20f179e68c673045857fb3e6f642ac84e81d40fa,252.0000
2f2775eb7c9815259d960e64a4e07bc24cd9a36cfeba7fc32c2d6362562b4480,1909.0000,1798,Hz Mushroom Soup 4 x 400g,7b64f2085a93fff3b875fae4244601eb44fc4d3fc01ba4adeabd855aa8e35df5,58b9ffa3b65d37503ad40228e4c6bd1601527f03bc1667fd65cb5259876c8751,4c17f065e2f9b50c75c2a792881afef37838fee64dadf1260f1626ed9bfd7fdc,303d3bff03929ff76928fccc756ab6aa76afaee83eebe69b8302ea8844f5ac1f,1600.0000
f58da894586ab194e3cd357eee035b74830706f15a2de04643b4a1c64a5aa435,2671.0000,1860,JS ROASTED MONKEY NUTS IN SHELLS 300G,738b32393e34ceb0c30331accbb08ae39b6a290d31c67b13a489a57cace52028,1e8ce27a0b16f7d47d659dc13d8b211aa598e2544335da51f8ba3cf8af8cf3e9,f6ccf0078eb016c76496d0e656ae6cd1debdee0907395e5f94fd5a87cc2001cf,1d39f0169eaee3060a5d6610b59a9f99faf439acd09292661acc0fece1b2dfa1,300.0000
7484e032fba27e1d8eff782e7ebaf70c76862a185dd2849edd88fe31c5362810,1705.0000,942,Mr Porky Scratchings 65g,9e6e267d249f8f561c8b58751b3665a7f1e15005870b679eb9325c6c193c5cea,1e8ce27a0b16f7d47d659dc13d8b211aa598e2544335da51f8ba3cf8af8cf3e9,f6ccf0078eb016c76496d0e656ae6cd1debdee0907395e5f94fd5a87cc2001cf,1d39f0169eaee3060a5d6610b59a9f99faf439acd09292661acc0fece1b2dfa1,65.0000
c852df42db3d8c97783f4075a77ec8046e02e56920f790bb882c362de133322e,1978.0000,1751,JS Roasted Salted Pistachio 150g,6301ab5ad8122fec998c4c8c0f41f98adc211a27766d37f40202847cdb203932,1e8ce27a0b16f7d47d659dc13d8b211aa598e2544335da51f8ba3cf8af8cf3e9,f6ccf0078eb016c76496d0e656ae6cd1debdee0907395e5f94fd5a87cc2001cf,1d39f0169eaee3060a5d6610b59a9f99faf439acd09292661acc0fece1b2dfa1,150.0000
ad7a7519ac61e1f036831a83d7e2802db06905a962744d4f5f0d55dad852823b,2965.0000,2688,JS ROASTED SALTED PISTACHIOS 300G,6301ab5ad8122fec998c4c8c0f41f98adc211a27766d37f40202847cdb203932,1e8ce27a0b16f7d47d659dc13d8b211aa598e2544335da51f8ba3cf8af8cf3e9,f6ccf0078eb016c76496d0e656ae6cd1debdee0907395e5f94fd5a87cc2001cf,1d39f0169eaee3060a5d6610b59a9f99faf439acd09292661acc0fece1b2dfa1,300.0000
d68e82298e434a3cb0a1a55cbcf0e99cf1046f16914834a0f583b673fdbf2b5d,2129.0000,1585,JS Scottish Skimmed Milk 2 Pint 1.136L,9b83b3c3bb8ac9284093b731749756f1946dbfeab68f95c3789b815fbfc977a2,fb5688be31b8bfae4a57cd64c64991b1f45b14d2b3b20686ec7cce11d1300ce8,7fb3d848d7e79fb2750cd590383a79e322ed9ed41255fbaf7e931b97e2fa1d11,62fdd249de742553d34dd123970d49a2aed30427dc0d6b8e1e4b6be2d65a069d,1136.0000
a323098c08742400d8f75910c203ada6575c62083853c44fe2e112b5986d3ab0,9421.0000,6207,Stamford St White Fish Fillets 520g,90c2be51131c41c7e06a76c834f0032f6760eb3b1730e44e3df1612da3e6b837,b2317aab6c52732f6f0b9427b9e531f9fd1cffb0972fb25a11ad9516b5ca9fd5,03e65f1b7dfe3daa0e328cdbf887b44125056ff22f55b0dc6e451163b3554b4c,128e9e0029ed6bd2c7b33fab214183b44a6719fa90b40fae65a7a6e4b57413ea,520.0000
129fc00152d97321ac540dde99547b4cb39de77e0a3a91fdb2faaf725a9d7bae,7150.0000,5428,SSTC GREEK STYLE SALAD CHEESE 200G,d577edf6b8082d9168ed8fdc3c3feced26ff659a01ea7eea0ea670b98438a313,b63e67054740b6130cb444fa49866ac70c4ea8184fd2042d85559c916cec4a14,eee1f3238fd446168cd5261be8246a0aa753a802186a748e2f0c1ff5b4d94fe6,62fdd249de742553d34dd123970d49a2aed30427dc0d6b8e1e4b6be2d65a069d,200.0000
268d624d7aadeb358985db6dcde27b4095f18665bb4cdc27a76102d637a9ad6e,2609.0000,2184,Activia Fusion Blueberry 4x120g,674d2928735b0911d49af364acd7a3a913a315192137a8c10cb953f8f3d68f9b,3ca203b4765998f234331a3f97a4d2cd74418cd8c5327e22af8cf67e80b67bef,61e07ad3567f592c2b8d9f61dcdb23c6a942e9ebcb6761d60080a789057ae880,1a51bb87d83a1e42f2a963ac1f8d6e8b6bd65c47136e6a952cade699e9001ce2,520.0000
8174bcf35c0e44d8fb8d79f05db9627bb80380e4ab306fbb2c3ee3001e665ccb,2043.0000,1802,Activia Fibre Apple Cereals Breakfast G,674d2928735b0911d49af364acd7a3a913a315192137a8c10cb953f8f3d68f9b,3ca203b4765998f234331a3f97a4d2cd74418cd8c5327e22af8cf67e80b67bef,61e07ad3567f592c2b8d9f61dcdb23c6a942e9ebcb6761d60080a789057ae880,1a51bb87d83a1e42f2a963ac1f8d6e8b6bd65c47136e6a952cade699e9001ce2,499.0000
ea6f09a90b25d6d4f59e9f8df19a3a90f11dd722f7474bb71c6900da9328d90f,5914.0000,4873,ACTIVIA FUSIONS PRUNE YOGURT 4x120g,6e2c29cdac0ae47cc9f7aa93f614be7ded8d6d025e0e408322b6612563f9bc83,3ca203b4765998f234331a3f97a4d2cd74418cd8c5327e22af8cf67e80b67bef,61e07ad3567f592c2b8d9f61dcdb23c6a942e9ebcb6761d60080a789057ae880,1a51bb87d83a1e42f2a963ac1f8d6e8b6bd65c47136e6a952cade699e9001ce2,480.0000
882105f8c8de796ad5cddf47ed5f6ba4d9a7c71dbab1a1f5463d308a0d642eaa,2260.0000,1998,Yeo Valley Natural Kefir Yoghurt 950g,6e2c29cdac0ae47cc9f7aa93f614be7ded8d6d025e0e408322b6612563f9bc83,3ca203b4765998f234331a3f97a4d2cd74418cd8c5327e22af8cf67e80b67bef,61e07ad3567f592c2b8d9f61dcdb23c6a942e9ebcb6761d60080a789057ae880,1a51bb87d83a1e42f2a963ac1f8d6e8b6bd65c47136e6a952cade699e9001ce2,950.0000
85c848e9d2814319edd68e376a023c541ac40fc7dd7a5c738099f39d1e257c0b,6197.0000,5725,Actimel Blueberry 8x100g,4ae3dd42567cab668c80375028095323015c9a20593c94b8616894a8288ff6e5,3ca203b4765998f234331a3f97a4d2cd74418cd8c5327e22af8cf67e80b67bef,61e07ad3567f592c2b8d9f61dcdb23c6a942e9ebcb6761d60080a789057ae880,1a51bb87d83a1e42f2a963ac1f8d6e8b6bd65c47136e6a952cade699e9001ce2,800.0000
608c957b9ce46c6704133e3d974440448f4708d6e0d3cf038a86214d37dd2924,4026.0000,3402,BENECOL BLUEBERRY 6X67.5G,71acc4a4b736cc46de467c6631df2643dd9257b34da5b7208b18b292832f234c,3ca203b4765998f234331a3f97a4d2cd74418cd8c5327e22af8cf67e80b67bef,61e07ad3567f592c2b8d9f61dcdb23c6a942e9ebcb6761d60080a789057ae880,1a51bb87d83a1e42f2a963ac1f8d6e8b6bd65c47136e6a952cade699e9001ce2,405.0000
271514e2711e13d0826c5498d11aeff927d0a88689e3960ff6a7520e3e52b1d2,2165.0000,1868,Stamford St 8 Wholemeal Tortilla Wraps,0589cd80ca78ab6c63230a9dee795ad81e127efd52e202f30f87fc3d0382aa72,c1ecd470be7831c5773ebf4aeeed6640d57325ecd57f596eae49c6132bc58607,82d0ac32d4923570b515526d8c8e4877e558c8c6d199635b8b35200a826fbb11,7bac949c7751e676079835da84aebe8083fe5d6383e4057f6ab24fdcf9462ce6,0.5000
1e83f4239ed9aab37c5c3467d749a6a6b193667913faaa86a598786576e96533,14422.0000,12783,SSTC Grapes 500g,ed6c38d5a23006b72573ad5bfda91143ed59f4e8d52e0943f0dfc2a62ee4fc97,f477ddbbaeb23971342223db5302c7712dcb6fa2d5945e3bbe6f6420dbb7e0f3,1d9e98b9769de1e04460f2fe08c97176510add65e6d7cdb00389cddf4a89824d,c04d03b504e12833f503817a854224c0a03c27ce74c3aa1ebae6d8e0fc72e425,500.0000
4a1d6b2ef80df8a3afdf49d27f5261e4dde503d73e28013856fff9d9dc4a8224,1507.0000,1292,GU CHOCOLATE GANACHE MOUSSE 2x70g,9b3185d46a3bb5d7101af3f8928325b45483e3837a51708a3303e64f6ff1601c,3a733ed223650f20e703463e4eea95720ebdbb158072924cd58594a49665e4f3,4a59f330b59ded91d91b3a62b252da59cc89e3659756286902cd6ac402ce8a25,1a51bb87d83a1e42f2a963ac1f8d6e8b6bd65c47136e6a952cade699e9001ce2,140.0000
